"","X","Y","Tree_loss","Pop_densit","Dist_sett","Slope","Elevation","Annual_Rai","Dist_track","Dist_road","Dist_river","Dist_edge","Dist_defor","treated"
"2389",901905,7956915,0,0.100813306868,4920.82324219,13.121887207,643,2108,4876.82275391,9764.38964844,60,120,577.061523438,1
"2390",902055,7956915,0,0.0999896675348,5043.21337891,10.6068344116,616,2108,5014.66845703,9779.81640625,210,270,570,1
"2391",902205,7956915,0,0.0987352058291,5167.05908203,15.1694574356,584,2108,5153.19335938,9797.51464844,351.140991211,420,570,1
"2392",902355,7956915,0,0.0981648042798,5151.70849609,1.81752204895,560,2108,5292.34375,9817.47460938,494.772674561,570,589.406494141,1
"2393",902505,7956915,0,0.0967323333025,5072.92822266,13.5937662125,583,2142,5432.07128906,9839.6796875,641.326721191,644,644.127319336,1
"2394",902655,7956915,4,0.0977737680078,4997.40917969,13.7826824188,576,2142,5572.33349609,9864.1171875,787.464294434,726,726.223083496,1
"2395",902805,7956915,10,0.0979171991348,4925.30224609,13.1542196274,561,2142,5713.09033203,9890.76855469,931.450500488,828,827.586853027,1
"2396",902955,7956915,0,0.0975356772542,4856.75830078,14.9383802414,558,2142,5854.30615234,9919.6171875,1077.0793457,927,937.229980469,1
"2397",903105,7956915,0,0.0988758802414,4791.93066406,19.5111808777,583,2142,5994.37255859,9950.64355469,1223.76464844,1006,1018.67559814,1
"2398",903255,7956915,0,0.102111905813,4730.97265625,15.1557788849,582,2142,6134.24804688,9983.82714844,1368.21044922,990,994.082519531,1
"2399",903405,7956915,0,0.103342726827,4674.03466797,9.14297294617,614,2142,6274.59179688,10019.1464844,1513.43981934,990,990,1
"2400",903555,7956915,0,0.104444801807,4621.26611328,9.74803256989,618,2166,6415.37207031,10056.5800781,1659.51794434,997,997.24621582,1
"2401",903705,7956915,0,0.104301087558,4572.81103516,8.84250831604,591,2166,6451.04638672,10093.25,1755.70495605,1026,1026.15783691,1
"2402",903855,7956915,9,0.0651338621974,4528.80761719,14.4919509888,583,2166,6343.06689453,10115.7402344,1812.20861816,1075,1075.40686035,1
"2403",904005,7956915,10,0.0657540634274,4489.38769531,6.1373796463,549,2191,6236.68164063,10118.7207031,1860.9675293,1040,1064.04882813,1
"2404",904155,7956915,0,0.0659258514643,4454.671875,18.2320861816,544,2191,6131.53320313,10113.6044922,1913.66137695,942,973.498840332,1
"2405",904305,7956915,0,0.0658659785986,4424.77099609,17.0979232788,535,2191,6028.28320313,10110.7119141,1942.83300781,860,898.999450684,1
"2406",904455,7956915,0,0.0656593888998,4399.78417969,5.73025560379,515,2191,5927.03125,10110,1972.02941895,797,844.807678223,1
"2407",904605,7956915,0,0.0661438107491,4379.79443359,12.6593236923,522,2191,5827.88134766,10110,1998.32434082,760,814.984680176,1
"2408",904755,7956915,4,0.0668736025691,4364.87109375,10.8601112366,522,2191,5730.94238281,10110.0449219,2024.05529785,750,810,1
"2409",904905,7956915,0,0.066829636693,4355.06591797,6.52698659897,528,2191,5636.32861328,10111.6025391,2053.41186523,752,810.555358887,1
"2410",905055,7956915,4,0.0671407431364,4318.54150391,15.4667291641,543,2177,5544.15917969,10115.3847656,2076.94482422,630,829.758972168,1
"2411",905205,7956915,4,0.0673100724816,4195.39013672,19.5136737823,554,2177,5454.55761719,10121.3886719,2106.41870117,480,874.64276123,1
"2412",905355,7956915,0,0.0672332495451,4074.03979492,16.8595161438,565,2177,5367.65332031,10129.6103516,2135.90722656,330,941.541259766,1
"2413",905505,7956915,0,0.066091991961,3954.65551758,9.51443099976,573,2177,5283.578125,10140.0439453,2160.20825195,180,1026.15783691,1
"2414",905655,7956915,0,0.0658048689365,3837.42089844,2.78188633919,583,2177,5202.47070313,10152.6845703,2190,30,1124.49987793,1
"2415",906255,7956915,0,0.0660570114851,3394.37768555,1.72100615501,523,2197,4889.54003906,10225.1162109,2190,95,1395.56445313,1
"2416",906405,7956915,0,0.065271422267,3291.39794922,6.76286077499,541,2197,4817.68603516,10248.6337891,2190,242,1466.32189941,1
"2417",896655,7956765,0,0.177035331726,952.942810059,6.09147787094,396,2224,827.586853027,10120.4990234,1682.40893555,42,1884.51586914,1
"2418",896805,7956765,13,0.160439804196,1032.27905273,12.7725782394,348,2224,933.380981445,10097.5742188,1782.4140625,180,2030.49255371,1
"2419",896955,7956765,0,0.163294032216,1126.0994873,15.9131031036,360,2224,1039.66345215,10076.8300781,1888.09423828,234,2030.49255371,1
"2420",897105,7956765,0,0.15894511342,1231.0970459,9.13694572449,384,2176,1145.51293945,10058.2802734,1994.0411377,350,1884.51586914,1
"2421",897255,7956765,0,0.151831164956,1344.65612793,10.6784152985,403,2176,1256.06530762,10041.9375,2100.21435547,484,1739.22399902,1
"2422",897405,7956765,0,0.141529098153,1464.78662109,15.81919384,425,2176,1364.58789063,10027.8115234,2206.1730957,532,1594.80407715,1
"2423",897555,7956765,0,0.140644907951,1590,15.1865339279,488,2176,1447.79138184,10015.9121094,2312.33642578,510,1451.51647949,1
"2424",897705,7956765,0,0.136678382754,1719.18591309,12.6593236923,513,2176,1531.17602539,10006.2480469,2418.30517578,524,1309.73278809,1
"2425",897855,7956765,0,0.124242961407,1851.51293945,14.1554880142,523,2176,1621.11071777,9998.82519531,2516.06835938,543,1170,1
"2426",898005,7956765,0,0.124004401267,1986.35339355,8.84874916077,524,2176,1705.78430176,9993.6484375,2613.44604492,547,1033.1505127,1
"2427",898155,7956765,0,0.117833890021,2123.22875977,9.83200359344,511,2188,1789.21765137,9956.38476563,2715.62158203,474,898.999450684,1
"2428",898305,7956765,0,0.117972634733,2261.76928711,12.5363883972,487,2188,1872.77868652,9917.66601563,2821.43579102,408,766.615966797,1
"2429",898455,7956765,0,0.119855523109,2401.68701172,12.6803836823,463,2188,1963.10974121,9881.07324219,2927.42211914,371,642.028015137,1
"2430",898605,7956765,0,0.114551350474,2542.75439453,10.0522298813,436,2188,2060.41259766,9844.84667969,3033.56225586,365,530.754150391,1
"2431",898755,7956765,0,0.109304599464,2684.79052734,11.5603237152,440,2188,2163.74682617,9810.734375,3060,417,424.264068604,1
"2432",898905,7956765,0,0.106861762702,2827.64916992,17.2506923676,469,2188,2270.70483398,9778.80371094,2910,335,335.410186768,1
"2433",899055,7956765,0,0.108018189669,2958.46240234,12.888835907,500,2195,2381.93188477,9749.07714844,2760,283,283.019439697,1
"2434",899205,7956765,0,0.105992943048,3019.43701172,5.95158433914,493,2195,2497.21850586,9721.57421875,2610,240,240,1
"2435",899355,7956765,0,0.10871334374,3086.50292969,12.9094705582,526,2195,2616.02758789,9696.31347656,2460,268,268.328155518,1
"2436",899505,7956765,0,0.10695040226,3159.27197266,8.24689292908,560,2195,2736.42089844,9673.31347656,2310,361,361.247833252,1
"2437",899655,7956765,4,0.104922398925,3237.36010742,15.288517952,563,2082,2856.30883789,9652.58984375,2160,484,483.735473633,1
"2438",899805,7956765,0,0.103744320571,3320.39160156,12.1943836212,526,2082,2976.05444336,9634.15820313,2010,600,618.465820313,1
"2439",899955,7956765,0,0.0999013707042,3408.00537109,9.13694572449,568,2082,3096.8371582,9618.03027344,1860,684,742.765075684,1
"2440",900105,7956765,0,0.0990301445127,3499.85717773,14.2220506668,599,2082,3220.07763672,9604.21777344,1710,607,674.166137695,1
"2441",900255,7956765,0,0.0987530574203,3595.62231445,21.5463504791,630,2082,3345.50439453,9592.73144531,1560,541,550.726806641,1
"2442",900405,7956765,0,0.09870570153,3694.99658203,13.314535141,662,2082,3472.88061523,9583.58007813,1410,426,426.380126953,1
"2443",900555,7956765,6,0.101236999035,3797.69677734,12.3688821793,703,2073,3601.99951172,9576.76855469,1260,295,295.46572876,1
"2444",900705,7956765,0,0.104547560215,3903.45996094,11.6301050186,730,2073,3732.67993164,9572.30371094,1110,170,169.705627441,1
"2445",900855,7956765,0,0.107641495764,4012.04443359,8.84250831604,742,2073,3864.76391602,9570.18847656,960,120,120,1
"2446",901005,7956765,0,0.106960974634,4123.22705078,2.71992325783,749,2073,3998.11206055,9570.046875,810,192,192.093734741,1
"2447",901155,7956765,0,0.105972588062,4236.80322266,13.7366952896,729,2073,4132.60205078,9571.69238281,660,300,300,1
"2448",901305,7956765,0,0.10370259732,4352.58544922,5.42764282227,686,2073,4268.12597656,9575.6875,510,331,364.965759277,1
"2449",901455,7956765,0,0.100351467729,4470.40283203,21.5005130768,732,2073,4404.58837891,9582.03027344,360,182,360,1
"2450",901605,7956765,0,0.100772880018,4590.09814453,21.5463504791,703,2133,4541.90478516,9590.71386719,210,42,390,1
"2451",901755,7956765,2,0.1011595577,4711.52832031,15.6392154694,664,2133,4680,9601.734375,60,42,468.614990234,1
"2452",901905,7956765,0,0.101277239621,4834.56298828,10.6835079193,631,2133,4818.80712891,9615.08203125,90,134,429.534637451,1
"2453",902055,7956765,0,0.0995918959379,4959.08251953,10.5553808212,604,2133,4958.265625,9630.74804688,240,277,420,1
"2454",902205,7956765,10,0.097849920392,5084.97802734,11.8048343658,581,2133,5098.32324219,9648.71972656,390,420,420,1
"2455",902355,7956765,0,0.0977965891361,5212.14941406,4.04469108582,557,2133,5238.93115234,9668.98632813,531.601379395,446,445.982055664,1
"2456",902505,7956765,0,0.0983408093452,5202.12451172,9.10674953461,577,2156,5380.04638672,9691.53222656,676.830871582,516,516.139526367,1
"2457",902655,7956765,0,0.096915461123,5128.50878906,19.2621688843,557,2156,5520.73388672,9716.34179688,823.771789551,616,615.548522949,1
"2458",902805,7956765,0,0.0974594578147,5058.27050781,1.81752204895,539,2156,5660.38867188,9743.39746094,968.400756836,725,726.223083496,1
"2459",902955,7956765,0,0.0986791551113,4991.55273438,4.11407518387,542,2156,5800.56054688,9772.68164063,1113.23852539,799,849.058288574,1
"2460",903105,7956765,0,0.099035218358,4928.49853516,13.5821018219,546,2156,5941.21191406,9804.17285156,1259.28552246,859,873.61315918,1
"2461",903255,7956765,1,0.101978577673,4869.25048828,16.3072681427,565,2156,6082.31054688,9837.85058594,1405.20458984,841,844.807678223,1
"2462",903405,7956765,0,0.101363062859,4813.94824219,6.46662521362,595,2156,6223.82519531,9873.69238281,1509.86755371,840,840,1
"2463",903555,7956765,0,0.102473400533,4762.73046875,13.6557855606,593,2196,6365.72851563,9911.67480469,1566.04602051,849,848.528137207,1
"2464",903705,7956765,9,0.101868063211,4715.72900391,15.6392154694,575,2196,6348.74023438,9944.80761719,1615.54943848,882,882.326477051,1
"2465",903855,7956765,0,0.102636069059,4673.07177734,17.2944488525,559,2196,6238.99023438,9967.6328125,1669.79040527,939,939.14855957,1
"2466",904005,7956765,0,0.102521173656,4634.87841797,14.8825674057,556,2213,6130.94628906,9968.8515625,1721.54003906,934,954.829833984,1
"2467",904155,7956765,0,0.0660438984632,4601.26074219,9.14297294617,575,2213,6024.54980469,9963.65917969,1765.67272949,828,852.760253906,1
"2468",904305,7956765,0,0.0665922164917,4572.31884766,5.25895309448,577,2213,5919.43408203,9960.72265625,1795.24377441,732,766.615966797,1
"2469",904455,7956765,0,0.0662795454264,4548.14257813,15.5034093857,548,2213,5816.28759766,9960,1824.82873535,658,702.281982422,1
"2470",904605,7956765,0,0.0661500170827,4528.80761719,15.4800796509,520,2213,5715.21630859,9960,1849.81079102,612,666.108093262,1
"2471",904755,7956765,0,0.0673430487514,4514.37695313,12.5065097809,527,2213,5616.33349609,9960.04492188,1877.57824707,600,660,1
"2472",904905,7956765,0,0.0673444122076,4504.89746094,12.0170354843,550,2213,5519.75537109,9961.62597656,1905.17712402,603,660.68145752,1
"2473",905055,7956765,0,0.0676611661911,4404.69091797,16.4846096039,561,2194,5425.60595703,9965.46582031,1929.81860352,636,684.105224609,1
"2474",905205,7956765,0,0.0671611130238,4284.01660156,16.2287368774,570,2194,5334.01367188,9971.55957031,1959.20898438,503,737.902404785,1
"2475",905355,7956765,0,0.0678908899426,4165.24902344,21.0006198883,585,2194,5245.11181641,9979.90527344,1988.61755371,362,816.088256836,1
"2476",905505,7956765,0,0.067261070013,4048.55541992,9.23286819458,591,2194,5159.04052734,9990.49511719,2012.46118164,234,912.414367676,1
"2477",905655,7956765,0,0.0677121058106,3934.11987305,7.65304899216,575,2194,5075.94335938,10003.3242188,2040,108,1018.23376465,1
"2478",906105,7956765,0,0.0655610710382,3606.49414063,7.36374044418,547,2197,4836.79638672,10055.1474609,2040,90,1197.7479248,1
"2479",906255,7956765,0,0.0647496879101,3503.3269043,20.001783371,538,2197,4759.42236328,10076.8300781,2040,192,1261.78442383,1
"2480",906405,7956765,0,0.0671915858984,3403.64501953,14.1406459808,521,2197,4685.57373047,10100.6933594,2040,300,1339.62683105,1
"2481",896805,7956615,0,0.165999040008,914.385009766,18.5233058929,340,2224,827.586853027,9949.19628906,1675.97729492,30,2002.5982666,1
"2482",896955,7956615,0,0.165898784995,1019.11724854,12.9094705582,344,2224,933.380981445,9928.14160156,1781.90905762,150,2002.5982666,1
"2483",897105,7956615,0,0.161253497005,1134.06347656,13.8246822357,364,2176,1044.84448242,9909.31347656,1888.09423828,285,1854.42712402,1
"2484",897255,7956615,0,0.15875415504,1256.42346191,5.26965808868,386,2176,1157.62683105,9892.72460938,1994.0411377,426,1706.57556152,1
"2485",897405,7956615,0,0.152131229639,1384.23266602,15.6161298752,409,2176,1240.20153809,9878.38574219,2100.21435547,390,1559.13439941,1
"2486",897555,7956615,0,0.148881584406,1516.11340332,15.6392154694,456,2176,1323.0645752,9866.30664063,2206.1730957,360,1412.2322998,1
"2487",897705,7956615,0,0.142067998648,1651.09057617,12.8100776672,481,2176,1410.3190918,9856.49511719,2305.12475586,379,1266.05688477,1
"2488",897855,7956615,0,0.127137839794,1788.4630127,20.0979919434,478,2176,1497.89855957,9848.95898438,2401.68701172,395,1120.89245605,1
"2489",898005,7956615,0,0.128606125712,1927.71887207,10.850104332,493,2176,1580.91748047,9843.703125,2503.51757813,400,977.189819336,1
"2490",898155,7956615,0,0.122264310718,2068.4777832,15.1283788681,485,2188,1664.12133789,9811.83496094,2609.31030273,361,835.703308105,1
"2491",898305,7956615,0,0.119822494686,2210.45239258,11.4618368149,475,2188,1752.36987305,9772.54296875,2715.29003906,268,697.782226563,1
"2492",898455,7956615,0,0.117695085704,2353.4230957,12.6255464554,435,2188,1848.59411621,9735.40429688,2821.43579102,228,563.648803711,1
"2493",898605,7956615,0,0.114551350474,2497.21850586,17.890203476,422,2188,1951.61474609,9699.09765625,2927.42211914,218,432.666168213,1
"2494",898755,7956615,0,0.111667633057,2641.70410156,11.7270240784,412,2188,2058.66455078,9664.47070313,3033.56225586,297,318.904388428,1
"2495",898905,7956615,0,0.112210460007,2763.421875,4.67991256714,461,2188,2170.39160156,9632.05566406,2910,212,212.132034302,1
"2496",899055,7956615,0,0.109831906855,2820.63818359,13.5976524353,465,2195,2286.50390625,9601.875,2760,150,150,1
"2497",899205,7956615,0,0.110113754869,2884.52758789,19.3229236603,462,2195,2406.36645508,9573.94921875,2610,90,90,1
"2498",899355,7956615,0,0.108453974128,2954.65722656,28.4982089996,528,2195,2526.06420898,9548.29785156,2460,150,150,1
"2499",899505,7956615,0,0.109795279801,3030.59399414,16.1180076599,535,2195,2646.97949219,9524.94140625,2310,285,284.604980469,1
"2500",899655,7956615,0,0.106493219733,3111.91259766,16.5555114746,520,2082,2766.02612305,9503.89355469,2160,391,426.380126953,1
"2501",899805,7956615,0,0.105097450316,3198.20263672,23.0472831726,523,2082,2887.80200195,9485.17285156,2010,474,530.754150391,1
"2502",899955,7956615,0,0.102025941014,3289.07275391,15.5433044434,575,2082,3012.12548828,9468.79101563,1860,573,648.999206543,1
"2503",900105,7956615,0,0.0989298075438,3384.15429688,15.2919034958,611,2082,3138.6940918,9454.76074219,1710,488,553.172668457,1
"2504",900255,7956615,0,0.0983460396528,3483.10205078,9.36891555786,656,2082,3267.24658203,9443.09277344,1560,402,469.574279785,1
"2505",900405,7956615,0,0.0992445722222,3585.59619141,13.7826824188,685,2082,3397.55786133,9433.79589844,1410,351,351.140991211,1
"2506",900555,7956615,0,0.102501012385,3691.34130859,11.3956546783,719,2073,3529.43334961,9426.87695313,1260,216,216.333084106,1
"2507",900705,7956615,5,0.103510603309,3800.06567383,3.1096329689,738,2073,3662.70385742,9422.34082031,1110,95,94.8683319092,1
"2508",901005,7956615,9,0.105453975499,4025.48144531,19.1526813507,711,2073,3932.86157227,9420.04785156,810,95,94.8683319092,1
"2509",901155,7956615,0,0.104498594999,4141.73876953,11.4712572098,704,2073,4069.50854492,9421.71972656,660,201,201.246124268,1
"2510",901305,7956615,0,0.102914854884,4260.10546875,19.6106090546,694,2073,4207.06542969,9425.77832031,510,218,218.403289795,1
"2511",901455,7956615,0,0.101147286594,4380.41113281,23.5250301361,681,2073,4345.44580078,9432.22167969,360,210,210,1
"2512",901605,7956615,0,0.101454824209,4502.49951172,16.3072681427,660,2133,4484.57373047,9441.04296875,210,182,258.069763184,1
"2513",901755,7956615,4,0.101937398314,4626.22949219,8.21995925903,648,2133,4624.38085938,9452.23828125,60,182,361.247833252,1
"2514",901905,7956615,0,0.10040563345,4751.47363281,5.13969373703,613,2133,4764.80859375,9465.79589844,90,242,284.604980469,1
"2515",902055,7956615,0,0.0997069329023,4878.11425781,9.97026157379,604,2133,4905.80273438,9481.70898438,240,270,270,1
"2516",902205,7956615,0,0.0989654511213,5006.04638672,9.19103336334,584,2133,5047.22705078,9499.96289063,379.473327637,270,270,1
"2517",902355,7956615,0,0.0985236391425,5135.17285156,13.7366952896,574,2133,5186.6171875,9520.54589844,523.927490234,309,308.868896484,1
"2518",902505,7956615,0,0.0969756543636,5265.40576172,4.72794246674,547,2156,5326.58447266,9543.44238281,670.820373535,404,403.608734131,1
"2519",902655,7956615,10,0.0971566662192,5260.61767578,7.72540521622,539,2156,5467.08349609,9568.63671875,818.840637207,516,516.139526367,1
"2520",902805,7956615,7,0.0981002897024,5192.16699219,10.0140686035,542,2156,5608.07470703,9596.10839844,967.470947266,592,644.127319336,1
"2521",902955,7956615,0,0.0991279706359,5127.19238281,1.68760490417,536,2156,5749.52148438,9625.83984375,1116.46765137,680,780,1
"2522",903105,7956615,2,0.0989226773381,5065.82666016,17.0831432343,552,2156,5891.39208984,9657.81054688,1264.63427734,713,730.547729492,1
"2523",903255,7956615,0,0.10008815676,5008.203125,9.33362960815,576,2156,6033.65576172,9691.99707031,1318.97692871,691,695.844787598,1
"2524",903405,7956615,0,0.101465530694,4954.45263672,8.76725196838,602,2156,6175.99365234,9728.37597656,1370.83911133,690,690,1
"2525",903555,7956615,0,0.10212393105,4904.70166016,17.7753162384,585,2196,6318.25927734,9766.92382813,1423.02490234,700,700.357055664,1
"2526",903705,7956615,0,0.1006148085,4859.07421875,11.0826444626,538,2196,6248.35986328,9796.41308594,1477.32861328,741,740.9453125,1
"2527",903855,7956615,0,0.10110321641,4817.68603516,7.45400953293,526,2196,6136.81494141,9819.58203125,1527.64526367,808,807.774719238,1
"2528",904005,7956615,0,0.101899221539,4780.6484375,14.1406459808,536,2213,6026.93945313,9818.98632813,1584.04541016,841,858.020996094,1
"2529",904155,7956615,0,0.0661859586835,4748.06298828,5.05115270615,566,2213,5918.82568359,9813.71484375,1618.05444336,722,742.765075684,1
"2530",904305,7956615,0,0.0662899017334,4720.02099609,6.76286077499,549,2213,5812.41796875,9810.734375,1647.5435791,616,642.028015137,1
"2531",904455,7956615,0,0.067165389657,4696.60498047,16.4164409637,555,2213,5707.33740234,9810,1677.05102539,525,563.648803711,1
"2532",904605,7956615,4,0.0665551200509,4677.88427734,17.8426818848,522,2213,5604.30175781,9810,1701.55810547,466,517.880310059,1
"2533",904755,7956615,0,0.0662511363626,4663.91455078,6.80409002304,517,2213,5503.42626953,9810.04589844,1731.18457031,450,510,1
"2534",904905,7956615,0,0.0672770142555,4614.24951172,14.0736341476,532,2213,5404.83105469,9811.65136719,1756.47375488,454,510.881591797,1
"2535",905055,7956615,0,0.0673135221004,4494.19628906,17.8426818848,543,2194,5308.64404297,9815.54882813,1783.17138672,495,540.832702637,1
"2536",905205,7956615,0,0.0687242373824,4375.99121094,17.8678607941,565,2194,5214.99755859,9821.73632813,1812.45690918,551,607.453674316,1
"2537",905355,7956615,0,0.0674882531166,4259.78857422,18.5473079681,574,2194,5124.03173828,9830.20898438,1841.76550293,443,700.357055664,1
"2538",905505,7956615,0,0.0691698417068,4145.75683594,7.71820163727,572,2194,5035.89111328,9840.95996094,1865.07373047,319,806.101745605,1
"2539",905655,7956615,0,0.0680894553661,4034.07983398,9.03993606567,577,2194,4950.72705078,9853.984375,1890,212,914.385009766,1
"2540",905805,7956615,0,0.0672085806727,3924.95849609,11.8048343658,569,2194,4868.69580078,9869.27050781,1890,150,971.648071289,1
"2541",905955,7956615,0,0.06592489779,3818.61230469,13.262676239,563,2197,4789.95800781,9886.80957031,1890,124,1005.78326416,1
"2542",906105,7956615,0,0.0662248656154,3715.27929688,5.95158433914,571,2197,4710,9906.58886719,1890,175,1060.23583984,1
"2543",906255,7956615,0,0.0658026263118,3615.21777344,10.482881546,538,2197,4630.50732422,9928.59472656,1890,283,1132.07775879,1
"2544",906405,7956615,0,0.0670001059771,3518.70703125,15.6161298752,532,2197,4554.56933594,9952.81347656,1890,216,1218.2364502,1
"2545",906555,7956615,0,0.0682844743133,3426.04736328,7.08572721481,506,2197,4482.36523438,9979.22851563,1890,180,1315.90270996,1
"2546",896655,7956465,0,0.191534116864,702.922485352,9.42157936096,341,2224,615.548522949,9824.484375,1463.86474609,30,1835.64697266,1
"2547",896955,7956465,0,0.178913459182,924.175292969,8.38019180298,330,2224,834.086303711,9779.49414063,1675.97729492,124,1985.67370605,1
"2548",897105,7956465,0,0.178511410952,1049.57128906,15.3829755783,370,2176,948.683288574,9760.37890625,1781.90905762,216,1836.13720703,1
"2549",897255,7956465,0,0.166061788797,1180.72009277,14.5925502777,404,2176,1032.27905273,9743.53613281,1888.09423828,300,1686.68310547,1
"2550",897405,7956465,0,0.158464595675,1315.90270996,16.5185661316,428,2176,1116.0645752,9728.97753906,1994.0411377,242,1537.33532715,1
"2551",897555,7956465,0,0.160536885262,1453.99450684,14.549536705,423,2176,1200,9716.71289063,2094.42114258,210,1388.1282959,1
"2552",897705,7956465,0,0.152874678373,1594.23962402,17.800617218,437,2176,1290.34875488,9706.75,2190,242,1239.11254883,1
"2553",897855,7956465,0,0.140996709466,1736.11633301,17.0890579224,445,2176,1373.79040527,9699.09765625,2291.41870117,247,1090.36694336,1
"2554",898005,7956465,0,0.140639930964,1879.25512695,18.2864646912,465,2176,1456.46838379,9693.76074219,2397.18579102,256,942.019104004,1
"2555",898155,7956465,0,0.134968727827,2023.38830566,12.4551000595,446,2188,1542.01171875,9667.45019531,2503.15795898,283,794.292114258,1
"2556",898305,7956465,0,0.133368745446,2168.31738281,8.84250831604,460,2188,1636.85668945,9627.56933594,2609.31030273,150,647.611022949,1
"2557",898455,7956465,0,0.120346419513,2313.89282227,13.314535141,425,2188,1739.48266602,9589.87011719,2715.29003906,90,502.89163208,1
"2558",898605,7956465,0,0.116750590503,2460,9.52020263672,396,2188,1846.64562988,9553.48144531,2821.43579102,85,362.491394043,1
"2559",898755,7956465,0,0.116862460971,2571.08935547,22.8721008301,401,2188,1958.97937012,9518.32421875,2927.42211914,218,228.473190308,1
"2560",898905,7956465,0,0.11181371659,2623.9284668,12.6887960434,424,2188,2076.078125,9485.41015625,2910.15454102,108,108.166542053,1
"2561",899355,7956465,0,0.107472024858,2824.6237793,19.1807689667,478,2195,2436.47290039,9400.34570313,2460.18286133,108,108.166542053,1
"2562",899505,7956465,0,0.107019618154,2903.96289063,21.1355266571,476,2195,2556.3449707,9376.62011719,2310.19482422,190,216.333084106,1
"2563",899655,7956465,1,0.110951602459,2988.72875977,10.3573102951,486,2082,2679.25366211,9355.23925781,2160.20825195,268,318.904388428,1
"2564",899805,7956465,0,0.103768289089,3078.47363281,26.668176651,520,2082,2804.79956055,9336.21972656,2010.22387695,361,442.944702148,1
"2565",899955,7956465,0,0.104697555304,3172.77490234,18.2320861816,561,2082,2932.64379883,9319.57617188,1860.24194336,467,577.061523438,1
"2566",900105,7956465,0,0.102425381541,3271.23828125,23.9701709747,598,2082,3062.49902344,9305.32128906,1710.26318359,391,450,1
"2567",900255,7956465,0,0.0990857109427,3373.49975586,23.5768108368,685,2082,3194.11962891,9293.46582031,1560.28845215,277,342.052612305,1
"2568",900405,7956465,0,0.100748024881,3479.22412109,11.1799860001,711,2082,3327.29614258,9284.01855469,1410.3190918,212,276.586334229,1
"2569",900555,7956465,0,0.0990941375494,3588.10546875,17.2243728638,737,2073,3461.84912109,9276.98730469,1260.35705566,182,182.482879639,1
"2570",900705,7956465,0,0.102770507336,3699.86474609,11.1265649796,738,2073,3597.62426758,9272.37792969,1110.40527344,42,42.4264068604,1
"2571",901155,7956465,4,0.10443790257,4050,13.1421051025,682,2073,4011.03466797,9271.74707031,660.68145752,108,108.166542053,1
"2572",901305,7956465,7,0.102767333388,4170.97119141,25.5285797119,674,2073,4150.53027344,9275.87207031,510.881591797,85,84.8528137207,1
"2573",901455,7956465,0,0.10120562464,4293.77441406,17.7217559814,621,2073,4290.734375,9282.41894531,361.247833252,60,60,1
"2574",901605,7956465,0,0.100770108402,4418.2578125,14.9314174652,621,2133,4431.58007813,9291.3828125,212.132034302,150,150,1
"2575",901755,7956465,0,0.101731546223,4544.28222656,18.8792209625,645,2133,4573.0078125,9302.7578125,67.0820388794,268,268.328155518,1
"2576",901905,7956465,0,0.102908760309,4671.72363281,19.7928085327,637,2133,4712.9609375,9316.53320313,60,150,150,1
"2577",902055,7956465,7,0.104698322713,4800.46875,17.2740459442,614,2133,4852.6796875,9332.70019531,210,120,120,1
"2578",902205,7956465,11,0.102521345019,4930.41601563,11.2764015198,600,2133,4992.99511719,9351.24609375,360,120,120,1
"2579",902355,7956465,11,0.103535085917,5061.47216797,14.4522037506,589,2133,5133.85839844,9372.15527344,510,192,192.093734741,1
"2580",902505,7956465,0,0.0998757109046,5193.55371094,22.8480606079,590,2156,5275.22509766,9395.4140625,660,309,308.868896484,1
"2581",902655,7956465,0,0.0995595753193,5326.58447266,20.0907993317,586,2156,5417.05615234,9421.00292969,810,390,445.982055664,1
"2582",902805,7956465,7,0.100691199303,5326.92236328,6.25509977341,563,2156,5559.31640625,9448.90429688,960,469,589.406494141,1
"2583",902955,7956465,7,0.102849520743,5263.61083984,9.28043079376,556,2156,5701.65771484,9479.09765625,1072.05407715,576,666.108093262,1
"2584",903105,7956465,7,0.0996814370155,5203.85449219,13.202548027,540,2156,5843.91992188,9511.56152344,1127.29760742,569,590.93145752,1
"2585",903255,7956465,0,0.10077419132,5147.77636719,17.0890579224,537,2156,5986.25927734,9546.27148438,1176.52026367,541,547.448608398,1
"2586",903405,7956465,0,0.10082090646,5095.49804688,9.01550960541,566,2156,6128.5234375,9583.20410156,1233.28833008,540,540,1
"2587",903555,7956465,0,0.100038699806,5047.13769531,14.3504476547,581,2196,6262.24414063,9622.33300781,1281.60058594,553,553.172668457,1
"2588",903705,7956465,0,0.100564859807,5002.80908203,9.14297294617,552,2196,6150,9648.06738281,1337.94616699,604,603.738342285,1
"2589",903855,7956465,0,0.100977517664,4962.62011719,11.3861656189,522,2196,6036.63818359,9671.59277344,1387.15539551,684,684.105224609,1
"2590",904005,7956465,0,0.101814389229,4926.67236328,6.20105361938,522,2213,5924.90527344,9669.12597656,1443.12158203,765,778.267333984,1
"2591",904155,7956465,0,0.102120816708,4895.05859375,2.69895100594,520,2213,5814.89453125,9663.77246094,1470.91809082,633,648.999206543,1
"2592",904305,7956465,0,0.0662359818816,4867.86376953,19.8903713226,550,2213,5706.70654297,9660.74511719,1500.29992676,511,530.754150391,1
